instance,channel,min,max,mean,median,std,skew,kurtosis,activity,mobility,complexity,psd_alpha_mean,psd_beta_mean,psd_gamma_mean,psd_delta_mean,psd_theta_mean,alpha_rel,beta_rel,gamma_rel,delta_rel,theta_rel,spm_1,spm_2,SP,POW_SP,SPE,α+θ/β,α/β,α+θ/α+β,θ/β,γ+β/δ+α,γ/δ,hurst_exp,hfd,lyapunov_exp,wt_alpha_mean,wt_beta_mean,wt_gamma_mean,wt_delta_mean,wt_theta_mean,DFA,PCC ch-0,PCC ch-1,PCC ch-2,PCC ch-3,PCC ch-4,PCC ch-5
21,0,6.25,49.41,24.16779017857143,23.97,6.406553653478876,0.2535272298338588,0.5999929737212093,41.043929714903534,0.03343498743591524,1.70033672474391,2.333903880548938,0.548980891215312,0.004091402039622986,3.3563393415342304,3.056697438673654,0.2321360378720473,0.17745988279675698,0.010580473572675152,0.25037255914580997,0.3040269302866258,291.9522566778576,3714.3995336389407,4.0,5.431036817612452,-6.6382709872450185,9.819287711980454,4.2513390136079865,1.8698636074599972,5.567948698372468,0.09719659980587932,0.0012190072645493434,0.14301711891948768,0.16166353789289162,-0.010862107710404682,-3.6126571660873465,3.0307961240320926,-0.009990519428148568,282.28941129340365,9.932286608482153,1.974725252125667,1.0,0.6641154962468026,0.22257587514030308,0.3715206861074884,0.363949066678443,0.17508706408036687
21,1,-37.44,2.06,-21.024375,-20.895,7.295945964106417,0.14583987089791206,-0.46329056511129263,53.23082751116071,0.0334277704180973,1.7174450511539667,1.861632199657721,0.4399754396414898,0.00311044317897243,5.6965300187995895,3.206020617816091,0.15689319362834017,0.12050970300806656,0.006815627418237127,0.36006580169816854,0.27019451729506644,255.0117165679951,2951.051789972038,1.0,10.177549053119675,-11.250416369063526,11.51803569218124,4.231218454317941,2.2017883200182644,7.286817237863298,0.05862349470859863,0.000546024188182525,0.22489933518681135,0.14773264349738863,0.024473615696555692,-5.349217815376808,3.7643100399097973,0.053105022423370535,-242.74169314585203,13.135215165136369,2.01770819869872,0.6641154962468026,1.0,-0.19182091267131793,0.11644156768200552,0.4554289522297296,0.5566270752587669
21,2,-16.53,10.56,-2.924006696428571,-2.9850000000000003,5.343116745682325,-0.11743009871491669,-0.5770350776244091,28.548896557990876,0.03342746775767967,4.204462274474206,1.0441186697636555,0.15707039374902287,0.0010000353643385836,1.017432408458607,0.3978559755736931,0.37442103783315456,0.18305773090377903,0.009323931786246962,0.2736385068086094,0.142671184412538,92.3472157466544,1267.3318161173904,11.0,1.7385979772664282,0.7659211119971775,9.180435669126977,6.647456881224957,1.2004560224021126,2.532978787902021,0.07667548516414657,0.000982901032073099,0.10020771204896423,0.14550387556916516,0.0043747944491250735,-1.6490424129898338,0.3005955108777884,-0.03285246737174475,-14.322415097964674,-2.4166554463420176,2.098162694209403,0.22257587514030308,-0.19182091267131793,0.9999999999999999,0.45057748465748226,0.08274241237457926,-0.25903698962637833
21,3,-13.03,7.31,-3.3996874999999998,-3.56,2.832526894435584,0.14219219170508596,0.7000888753970873,8.023208607700893,0.03340946832191992,5.047199586475674,0.7371389568038705,0.1319651440380602,0.0009475802809662038,0.5451071368327922,0.37080369039701283,0.363760137099632,0.2116451585483042,0.012157803048022912,0.201747830240889,0.1829825978004242,70.94626498248246,995.6561710930483,10.0,1.1684464854681782,1.3360882558374911,8.39572188002417,5.5858610406341205,1.2748100556971043,2.8098608393900513,0.10365617409842433,0.001738337689856494,0.09665356983331766,0.16552211876327066,0.011476484459379427,-1.042728189105426,0.22507737405129719,-0.028179132623380544,-34.41972825058699,0.5467215000452492,2.049351026200267,0.3715206861074884,0.11644156768200553,0.45057748465748226,1.0,0.024638629173644396,-0.15444566449232927
21,4,-18.59,0.91,-6.690915178571429,-6.31,3.2435904257393813,-0.7968879618030639,0.9605778536494247,10.520878849948181,0.03342216234835095,2.867992538870466,0.8468392391459214,0.09994373433366881,0.0008588113487882873,0.6811885021172501,0.48900133575552346,0.3663639302545554,0.14052405376623636,0.009660127507284757,0.2210244447915394,0.21155426317727669,70.26869896027958,895.5806483010864,10.0,1.580589396411584,0.9456144149185663,13.365926176438958,8.473159871320119,1.4109258534635463,4.892766305118838,0.06596905472352672,0.0012607543229501894,0.1284821118424199,0.14956829856072698,-0.006374317735106063,-2.198663561581304,1.2082496953965598,0.04317762554913741,-73.47028493723704,4.392813989032101,2.0780411937049865,0.3639490666784429,0.4554289522297297,0.08274241237457926,0.024638629173644396,1.0,0.6245975397780004
21,5,-10.16,7.44,-1.1918861607142854,-1.19,3.3092900067307127,-0.0955328464233817,-0.334237918871362,10.951400348647761,0.03340916204918328,6.238223984524458,0.6299800221857997,0.1082745819479364,0.0010256176017361524,1.122650869284904,0.46253111748682013,0.2538839565055164,0.14181375508587207,0.0107465062080264,0.33932390841476595,0.186401514300462,66.53052325884487,956.9386342466233,1.0,1.8413630937989005,0.9654462207951234,10.09019032923121,5.81835561820709,1.479856859077183,4.271834711024118,0.062363501682863934,0.000913567725992535,0.16417947240723307,0.15934984934995433,0.014739899258864576,-2.5745260004957524,1.6314753811222054,0.058726925803921144,-11.827090384422092,3.7547511350875373,2.0776208715386053,0.17508706408036687,0.5566270752587669,-0.2590369896263783,-0.15444566449232927,0.6245975397780003,1.0
22,0,-20.69,47.12,4.296875000000001,2.875,11.243570595825135,1.269685470694906,2.043262590444061,126.41787974330359,0.03356545119993524,3.2323330050720256,1.127005443217413,0.4254303367317718,0.003599277778597443,4.720058904891176,2.0174236393003646,0.13353024353090515,0.1638194426088287,0.011087722309863036,0.4194327224705001,0.23902907610785568,213.6798136289958,3136.465085037451,1.0,7.938088761090214,-5.1440839572527794,7.391172680993596,2.6490951535691143,2.025480939778844,4.742077527424481,0.07337521685547242,0.0007625493348965794,0.2260553878547448,0.19544471047247328,0.0016530883181225169,2.6837903543100454,-1.2845435189732528,0.13423234443114548,125.1084430488673,-3.772357499764988,2.109642103115016,1.0,0.9138658983197797,0.7082207525979439,0.7894179322415924,0.7637918683228239,0.37585164702934837
22,1,-38.81,26.91,-15.406015625,-16.97,10.605036806392254,1.3301620434484986,2.7361036934744263,112.46680566493443,0.033419389741198804,2.0599954227446164,1.3785335132197225,0.41680151142603283,0.003886315188903947,5.4278823503180185,1.6180449045209102,0.15526692895769023,0.15257180376188556,0.011380805531719173,0.45851476325871543,0.18224356595715044,212.19525176552702,2950.7176045014103,1.0,11.571189614349521,-6.856341664078278,7.189461495684659,3.3074100631335215,1.6690914935678367,3.8820514325511377,0.06180754086281729,0.0007159910510359991,0.2583209357989643,0.1722794187056565,0.0006412722847677939,6.889990704951114,-1.1634442641071812,0.04751706037871997,-98.20919833127306,-0.18068921977548374,2.0641691753346096,0.9138658983197798,0.9999999999999998,0.5470618544680571,0.6253532312986901,0.8159045601999968,0.3848780668963127
22,2,-21.5,9.5,-4.6928906249999995,-5.705,6.4638703656639445,0.21075731410314846,-0.7954658373321339,41.781620104108534,0.03341416396584034,2.4928418549952975,0.3866670382627204,0.1176858742143705,0.0013655230663675503,1.3451435905922995,0.18293158416428384,0.1894720198888467,0.1874198698184636,0.0173972386773647,0.4943537616275098,0.08963892269897453,54.876112834530545,887.9645972496046,1.0,2.359333477593839,0.9161728646208317,4.839991428278409,3.28558580920585,1.1293651892074221,1.5544056190725586,0.06874388879311154,0.0010151504091591272,0.18639551359387796,0.2263183133574301,-0.005920835117717438,-0.08331411687315815,1.6298444388761055,-0.0013442249284625815,-30.907854171714998,2.9058812047394977,1.918970345262773,0.7082207525979439,0.5470618544680571,1.0,0.9456175651748029,0.3698504553679076,0.38599871754294096
22,3,-37.19,1.34,-19.517566964285717,-21.325,7.525158910280903,0.5587457649809913,-0.3984557442554908,56.62801662498007,0.03340831662522369,0.7887659426554483,0.16966712000748893,0.07607713080641135,0.0009565313018432177,1.0524808788199738,0.3037720025789662,0.10879090269260341,0.15853763614637997,0.015946575259798132,0.5061396613047753,0.19477922635715686,37.77621978302942,562.0415105574591,1.0,1.893434208738819,1.0240169148279177,6.2231463985042454,2.2301987234406893,1.926552181865634,3.9929476750635557,0.06303136950857113,0.0009088348502023776,0.18491441692539815,0.2260011147126616,0.0015099106968699135,-0.6230258888065766,1.0240521844097035,-0.01255710842921373,-183.91645673469262,-1.3665660373286614,2.0164754967965033,0.7894179322415923,0.62535323129869,0.9456175651748028,1.0,0.5145896782122512,0.3198648624587394
22,4,-14.53,6.28,-6.387600446428571,-6.88,3.8001463407206644,0.8821792254729861,0.8323415295065435,14.441112210892657,0.033413664486716475,2.4797708952162543,0.22532552867461714,0.10035826217836287,0.0008467162604030054,0.3584603387516733,0.26817037554975215,0.19805519578120875,0.28668986149934195,0.01935027268549207,0.23630788637951602,0.23571468596851253,41.8391691037115,677.0597765606278,1.0,0.6049188631152245,1.3585458106441244,4.917342065442485,2.245211542963496,1.5152608698513428,2.672130522478989,0.17335976097698894,0.002362091893768967,0.1382328981125714,0.1921328397076718,-0.00042002934675956706,-0.11165211639378139,-0.286459802646809,0.038174320023789496,-45.88536250184945,-1.9871885142980774,2.067089963970951,0.763791868322824,0.8159045601999968,0.3698504553679076,0.5145896782122512,0.9999999999999999,0.4383714044165473
22,5,-41.97,-18.5,-28.689999999999998,-28.235,4.485704998142114,-0.5778554240778446,0.19717638975230178,20.12154933035714,0.03342140393611695,0.7716120862958656,0.5050769963085845,0.13771126109346635,0.0014030216770510061,2.5270262875413376,0.29218844652726067,0.14292404007307852,0.12664863439511642,0.010322512655208642,0.5363134863980475,0.08268195452488673,72.90358781732206,1057.4696777251074,1.0,4.974605184953009,-0.5638197938191613,5.78939904046577,3.66765210265399,1.2403235959196623,2.1217469378117797,0.04588045648427951,0.000555206601517419,0.2718306474857763,0.18823332603944504,0.00169961016499894,-1.7522534640463843,-0.606977701744233,0.07003618117892621,-315.82908726061817,0.8826969963434755,2.0363006169534326,0.37585164702934837,0.38487806689631265,0.38599871754294096,0.3198648624587394,0.43837140441654737,1.0
23,0,-5.84,52.78,25.030770089285713,22.59,14.427924923526835,0.09732969596347009,-1.1166372677791288,208.1650175989268,0.03342876718605713,1.4044154908919473,1.0371205588877481,0.3487051810770042,0.00412504806343548,7.725739016278884,3.189218340431346,0.08865873088213286,0.09687997722103532,0.009168422704520797,0.495328781046755,0.27263180557514,240.24863042570394,2785.9752026628457,3.0,9.207007113257275,-12.114446268053467,12.120092068221366,2.9742046151551786,3.049689998849775,9.145887453066189,0.040264279726715854,0.00053393572507997,0.213394660635423,0.16644869250930103,0.017160618050968395,-9.113311847924294,-3.1414526736414987,0.0333429968101374,287.89552406692684,-1.7610579813734697,2.1157962791787006,1.0,0.8308300950020795,0.8089106853091393,0.848472779791622,-0.1692757319511128,0.527088862750495
23,1,-60.66,6.81,-17.309542410714286,-18.060000000000002,10.26879315443873,-0.3963335444098786,1.031187817248977,105.44811284864775,0.03340909335507346,2.0616015247358033,1.7148802728208206,0.37278798174106875,0.003613439700087499,7.6719984404457096,4.3071912057533135,0.12879416604602464,0.09099293019994366,0.00705596709156023,0.4321476504967278,0.32348678105280854,293.0552677410823,3121.8215602601663,3.0,10.877477167386376,-15.016373241332378,16.154145985202245,4.600149030587426,2.884592159417543,11.55399695461482,0.04009867741331162,0.00047099067187474216,0.20050892397795003,0.1418285235186401,0.01936043599494419,-9.206893368100861,-6.067681163921678,0.021040297135137498,-172.30741385044465,0.42021733817804274,2.022583119714695,0.8308300950020796,0.9999999999999998,0.7337895380407463,0.6105286675777198,0.1418620506888792,0.4856917224371939
23,2,-29.25,-12.09,-21.577712053571425,-21.81,3.2149734102623615,0.2618483389250077,-0.238675280760547,10.336054028693997,0.03342565613391004,0.7487012400353285,0.17326510338453696,0.06216536514624387,0.0007543219240143152,0.6786341922190758,0.4052797471913257,0.12997039727622375,0.1515532291437727,0.014711719058273127,0.38179509539865353,0.3040102635875901,35.034114105345054,515.1412762128805,1.0,0.7673730100743582,1.229269868127125,9.306546325511599,2.787164572699464,2.457391578015834,6.519381752812134,0.07385812782680666,0.0011115294994903616,0.1682647681003552,0.19764631428513785,0.008445484297616159,-1.712176790503883,-0.5496993770145655,-0.020700263667268817,-245.29166542557698,-2.043263669722328,1.99448562844747,0.8089106853091393,0.7337895380407463,1.0,0.715527739968166,0.04144374967953268,0.16700758685168068
23,3,-21.97,-0.19,-10.815792410714284,-10.34,4.879033340362717,-0.15030309494048977,-0.9910691028234764,23.804966336370974,0.03341368799603968,1.4022237033349698,0.135389196085467,0.060089013886240765,0.0011206576363280286,0.7279474540622294,0.2233414315199434,0.11380365543229226,0.16415368652157572,0.024491675989899986,0.45891631476238365,0.18773337940795162,32.08990445418014,552.0948934439685,1.0,1.006105731574903,1.1970011657943702,5.969986931131064,2.25314391648668,1.835143812997524,3.7168430146443843,0.07089896103923918,0.00153947600211296,0.16086990724141353,0.2365966382025641,0.0029417594646122393,-0.52737631434257,-0.5510335502103446,-0.004281496967483662,-116.01850990386657,-0.7430866391449664,2.005851860563132,0.848472779791622,0.6105286675777198,0.715527739968166,0.9999999999999998,-0.37551942297759144,0.49605457663225544
23,4,-37.81,-23.06,-31.044508928571425,-30.895,2.585267235411401,-0.03301174887605788,-0.05643396252204269,6.683606678491708,0.03342817789033798,0.5189826810541874,0.2185464554852168,0.05791004293078062,0.0007327004596522242,0.504096597805823,0.5186130745822907,0.15810356058744912,0.13615548178350706,0.013781538267024166,0.2735098133352398,0.375181439006275,37.037912748093575,507.8009048973397,1.0,0.7663716909837267,1.264493248071977,12.729390149971533,3.7738955874448843,2.666457595647717,8.955494562526649,0.08115035925878451,0.001453492173606097,0.15898280598470865,0.18712281702758868,0.002367893299022763,-1.1905341887108398,-1.1260249951456898,0.03909476578357734,-355.6344560382021,0.2830682836888793,1.9120240714782761,-0.16927573195111278,0.14186205068887917,0.04144374967953268,-0.37551942297759144,1.0,0.058160105229270995
23,5,-27.47,-11.75,-20.780122767857144,-20.81,2.4629831574810246,0.08951772519827052,0.41113626124459035,6.066286034035197,0.033419598009725986,0.7449093247529857,0.19695474824380413,0.06464642536718898,0.0006144377260621946,0.23786673726216181,0.3723590129528139,0.20058386751653087,0.21397223445945396,0.016269745766755668,0.1816872804756709,0.3792201588877562,33.24728970787625,503.8319326197914,5.0,0.46897587784021577,1.2885623557813013,8.80657759439814,3.046645613042166,2.1762660822126145,5.759931981355973,0.15008656487457717,0.0025831174763413845,0.10645592895256498,0.20662218960965748,0.009715139014380378,-1.2329441622167103,-1.1265758581424463,0.04543623626009071,-226.72319241600098,1.986528765039676,1.8748289140269263,0.527088862750495,0.48569172243719394,0.16700758685168068,0.49605457663225555,0.058160105229271,1.0
24,0,-38.56,13.88,-15.216216517857143,-15.91,9.815838494516983,0.3243551471983778,0.1072899613208409,96.35068535044145,0.033408592442404114,2.705459956274598,2.648128653449704,0.47003597505483796,0.005335222584747327,5.421573399918821,3.9697899384827546,0.20808726258697863,0.12003858744824608,0.010900145806419721,0.31951630245584106,0.3119420653026426,333.4364748528561,4471.787281306866,4.0,6.570780710698478,-11.852268932918799,14.079600164988141,5.633885051331982,2.122376263086014,8.44571511365616,0.05890814735113445,0.0009840727388892702,0.20254274667560618,0.16660428399961288,0.010104227490524212,-1.8548311859873086,1.4837908725217923,0.005817428214315367,-127.6953024571538,5.020550973882256,2.0450203258181103,1.0,0.7405099075408295,0.33588066516540177,0.5143329319765876,0.5882632124868171,0.3556634698840827
24,1,-90.25,-35.06,-63.37465401785715,-65.045,12.240639613158493,0.09341102851746852,-1.0172317615101576,149.8332581392249,0.03342109533008679,0.6755794239847877,2.1973223670888387,0.4632364940725124,0.0037718884576546314,5.4483811598808,2.04261615998612,0.21053567547130042,0.14425073960044646,0.009396456568845338,0.39152605401739665,0.19571255424893455,266.5702977103839,3534.5287191795896,1.0,8.002875108319502,-8.357581448359149,9.15285946018593,4.743413775048738,1.5936270341428183,4.409445685137192,0.06108115242538903,0.0006922952611004831,0.24060725918175016,0.1621848546931606,0.005329803058079293,-2.6320856340695156,-1.3563946003624483,0.02126356093042403,-697.2215419747355,5.621851406819354,1.966336287535926,0.7405099075408295,1.0,-0.26735096016308313,0.36179289071453724,0.6360217842807059,0.4325961415519808
24,2,-14.59,18.91,-0.3873660714285708,-1.59,7.016378128039748,0.5151817824105109,-0.4239843835790911,49.229562035634565,0.03348693845712626,3.035682653365315,0.37066854514512587,0.09390738705803292,0.0020817446110529413,0.7501283277719333,0.4702524327635948,0.2055400390301073,0.1692364157284798,0.03001314443720678,0.3119661914679052,0.2607604682139648,55.5742786309249,968.4013559141976,1.0,1.3258050599951459,1.3843536767904676,8.954790504276815,3.9471713222737206,1.8100829587120892,5.007619182003094,0.08564364693421947,0.002775184637055686,0.12742528009861837,0.2431942974836531,-0.0004718840777220907,0.10738081268487565,1.026024245699103,-0.027717702525731254,27.839134459124963,1.111835841537442,1.9534437151134505,0.33588066516540177,-0.26735096016308313,1.0,0.3287595003888574,-0.04650752686001286,-0.0548199106611491
24,3,-27.84,4.31,-11.54546875,-13.0,5.852168039488981,0.5397041790877453,0.00856135760028609,34.2478707624163,0.03340789567962914,1.6427476145485296,0.7080339307255173,0.09037767307850611,0.0011332515680182232,2.787533138076833,0.5661876054059503,0.18670664809952983,0.07745513729159091,0.00776972035653238,0.5512987578258293,0.14930215264192623,73.15320787069547,860.935354906718,1.0,5.5054063572708225,-1.1610254529144128,14.098853098647732,7.834168623820258,1.5959456626888346,6.264684474827475,0.02617913570111466,0.00040654281469818616,0.26664665525734255,0.14962753795483816,0.009641483851841524,0.8915359877139478,0.9310482222327127,-0.007430327510753898,-105.89052557472218,4.865275417610961,2.109288086783725,0.5143329319765876,0.3617928907145373,0.3287595003888574,1.0,0.402463224261279,0.12039685620478253
24,4,-26.12,-5.69,-16.214006696428573,-16.235,3.843499195644438,0.031480235892591614,-0.33922421575369066,14.772486066919441,0.03341411595322237,1.4585128327299182,1.184112333511293,0.11027516216636944,0.0007930995960816703,0.6850945067325798,0.3133481468209009,0.48303214713716613,0.14619893084577096,0.008411708364675743,0.20960173786739783,0.127823369351729,83.75011327491778,1121.0257633968051,10.0,2.2290896616683455,0.7425254100278114,13.579308802765686,10.737797254152769,1.1568873195489384,2.841511548612916,0.059419995353729924,0.001157649912950257,0.11626642136018125,0.14639303394899417,-0.00864601790250011,1.034798176060523,0.30220620190912834,0.0074779327735775706,-170.05643934940272,-1.8637698731473487,2.1276872248293883,0.5882632124868172,0.6360217842807059,-0.04650752686001286,0.402463224261279,1.0,0.6844032777419674
24,5,-24.34,-7.19,-15.616529017857143,-15.265,3.30201039703154,-0.22477362475670193,-0.34016202835785814,10.90327266210439,0.03342174914164186,1.5900240914660404,1.0648455185452317,0.11522724289166078,0.0017015884626825836,0.9744914901277846,0.28150073271437137,0.4151706604451595,0.1460086477551946,0.01724915908684681,0.2849570208836033,0.10975380285817254,86.10171009732599,1326.7542173695128,10.0,1.7777384475316529,0.9472954698687494,11.684270294703378,9.24126527566422,1.140901048864352,2.4430050190391577,0.05733668876554553,0.0017461296275244592,0.12729514879323534,0.19895214640079237,0.005049298693249933,-0.7195515213054443,-0.4827678724934821,-0.0019440661463465088,-173.38048691658733,-0.46712315104496027,2.0293251694324725,0.3556634698840827,0.4325961415519808,-0.0548199106611491,0.12039685620478253,0.6844032777419674,1.0
25,0,16.12,69.75,39.02637276785714,37.375,9.977850845272664,0.2987476289375889,-0.26170493992426236,99.55750749050841,0.0334460701097166,1.0728387514447306,2.1690820248631084,0.5652350163688122,0.0036826905903882792,8.608737502878661,2.1317227622346224,0.16116811206389442,0.13649462911183557,0.0071144564184708265,0.47973772592123204,0.15839222726243685,294.5994969931986,3753.1454553762214,1.0,16.426630474906787,-15.029073797464275,7.608878895591073,3.8374869957592934,1.5728990904288271,3.7713918998317806,0.05278597451876274,0.00042778521114818875,0.2539931075930896,0.15730484197026434,-0.0003773165749504036,-7.168746173495399,-1.843689745885791,0.07879453574903308,482.52085114015273,-0.5489973030497544,2.1292183952881514,1.0,0.3360677765062004,0.6619913808001499,0.6464651740577911,0.035627865523909154,0.28744506824853233
25,1,-37.53,9.38,-9.987600446428573,-8.84,8.453551381572874,-0.574335171482372,0.22849339601694796,71.46253096089265,0.03340785075189233,3.0443514525506545,1.9570678256615812,0.3263538833262195,0.003991227345077593,7.3090953779627315,1.9012810141528877,0.17428599784533275,0.09445582940268847,0.009241371614681351,0.488181719327094,0.1693179226550335,237.47695276616602,3031.739594138248,1.0,11.693498912930915,-10.763608447794216,11.822592090800123,5.99676585954799,1.689722412915486,5.825826231252133,0.03565068987151963,0.0005460631088645159,0.24261695109211645,0.1783070109923714,0.003906832946525821,-3.1050120058104462,-2.3429296778066804,-0.0027042272509690555,-91.8679045618849,-2.4711683481629265,2.011926371113872,0.33606777650620034,1.0,-0.19070155441304681,-0.3670399654790278,0.3869384657505833,-0.01907602236945619
25,2,-44.84,-18.75,-29.980647321428567,-29.515,4.453222827816867,-0.3696011020634804,0.1502560940592672,19.83119355418925,0.033416341098361994,0.687369212697054,0.3124936782478519,0.1340991607258746,0.0006595114345654489,0.6587168804859656,0.3956660446085439,0.18397810034901663,0.2565868026770834,0.010095331210613519,0.2908606368114694,0.23294515161984583,56.41040915051691,828.6217801740067,1.0,0.9244152264850344,1.504058405937129,5.280866181586441,2.3303179270946464,1.5856943082288375,2.9505482544917943,0.13875330220475265,0.0010012062148443762,0.1142335075507405,0.17763140501147426,0.003526317278544282,-0.3823725869926682,-0.6347897468021849,0.04751681735581909,-321.5872908913708,-0.5559359125989233,2.0495420757264378,0.6619913808001499,-0.1907015544130468,0.9999999999999998,0.819483485386106,0.03267930036510363,0.12116116114496084
25,3,-45.69,-7.41,-25.901194196428573,-25.34,9.620439899717343,0.02269816661306024,-1.232117387372006,92.55286386407344,0.03340929318258675,0.8152855435860416,0.5756344939496577,0.1318837735097324,0.0013790265119827704,1.898197826584963,0.24268872918052897,0.1995517555823715,0.1485879080271706,0.012429529976371482,0.4935276369628031,0.08413144534779154,69.44523036998689,984.1527178592926,1.0,3.9301345046616567,0.08426339426705985,6.204881778498689,4.364710522232507,1.1566107346863048,1.8401712562661825,0.053868970388791626,0.0007264925144623989,0.18420611357772013,0.1914374083455613,0.00845099936474803,-2.441305189095782,-0.9624644187709869,0.04167021223829356,-256.0173450463914,-0.08484875055896267,2.0232672825898947,0.6464651740577912,-0.3670399654790278,0.8194834853861062,1.0,-0.296495250927916,0.406833023265158
25,4,-48.38,-34.5,-42.29802455357143,-42.44,2.6060251280728517,0.11718759063859739,-0.11297552039860603,6.7913669681471225,0.033425288140140695,0.42525649184204745,0.44034914721444945,0.08517634003516353,0.0007153149598789119,0.34673598461894645,0.39709919288825446,0.3116747348980326,0.19593263310698827,0.01316361266821608,0.18406220399654094,0.2810628485477585,48.70354248428727,680.4360161297188,11.0,0.9364533372436155,1.299873669529194,9.831936189756197,5.169852884412023,1.593544671801873,4.662083305344174,0.10912625778481014,0.00206299603043804,0.10639108443969801,0.18062610720874445,-0.008785960438487388,-0.29388909045790856,-0.7789628202382736,-0.008217217462047528,-477.0414683354785,-3.0468996471368825,1.9607062000600979,0.035627865523909154,0.3869384657505834,0.03267930036510363,-0.29649525092791595,1.0,0.18576862260659718
25,5,-36.5,-20.22,-28.87411830357143,-29.19,3.216765182674755,0.3315459189955105,-0.16481329280067714,10.34757824046855,0.03342323240321729,0.6608290846166441,0.5985843186886761,0.09335592501701998,0.0008024349299242897,0.2928924296249818,0.4002227261721755,0.384063458127318,0.19467173530554457,0.013386308389074626,0.14094415256422924,0.25679076353280395,57.081937287833405,804.7546388539674,11.0,1.0205402239302714,1.332359499118371,10.6989143397032,6.411851401821004,1.4434874310991452,4.287062937882195,0.10562065710076772,0.002739691602653315,0.0999640078489508,0.1780207525227473,-0.0012411269274625314,-1.1177581865628223,-0.4718773023173587,-0.00025560578327546045,-320.3048719500035,1.5535782063400019,2.0165355325478846,0.2874450682485323,-0.01907602236945619,0.12116116114496084,0.40683302326515797,0.18576862260659716,1.0
26,0,-9.31,37.75,13.159352678571427,13.06,8.909850677194514,0.1271847276468102,-0.12232236034321886,79.38543908990354,0.03347252981814301,2.582806667813919,0.8903842360405798,0.5306533077906896,0.003777277165672847,7.089590747479089,3.68961325865843,0.07509793948385322,0.14546040601628016,0.008283287971083651,0.44846957810628163,0.3111941361964151,274.5960638008918,3289.703029829985,3.0,9.923883337330347,-12.61041070544296,8.630865816642642,1.677901980386377,3.2229954194952835,6.952963836256265,0.06697146119631633,0.000532791990428498,0.1865322678434945,0.16465769562785654,0.0033212345138733347,-0.6405599485728448,2.3762387019604767,-0.05059582867103651,178.98553048337337,-5.141838802858924,2.010936191644761,0.9999999999999998,0.7667605648352357,0.6266028156840823,0.6109720837872435,0.38003668183631756,0.3546127337199351
26,1,-14.44,31.91,8.845625,8.325,8.278391437226585,0.15599561403305467,-0.14110297882629297,68.53176478794643,0.033479222226158324,3.390892216319931,0.8266294672237255,0.5377521688594117,0.002838654765190326,7.267598117899084,3.0117269431968636,0.07322776138208696,0.15482119191518842,0.006538088578828483,0.4828553438088201,0.2667967096371764,262.23916349920773,3262.6800745967266,3.0,9.29500327048942,-10.95507628659267,7.137779506425529,1.5371941111405114,2.8132571627391085,5.600585395285018,0.06678720334207157,0.0003905904975949501,0.20459701982515918,0.1622821478286474,-0.0017218006240737702,1.0756820755342376,0.48776774856674066,-0.047017701120971735,129.06744791960048,1.1194500746417926,2.067353210993093,0.7667605648352357,1.0,0.3032988438856759,0.29150211173854834,0.5383398664021914,0.36023843865895966
26,2,-19.09,0.91,-10.317042410714285,-10.56,3.493144699416054,0.3826026796788115,0.17749622389747088,12.202059891058473,0.0334089225779392,2.000595486095556,0.3388373671925569,0.1284946080717278,0.0011559183723237948,1.0638728804842132,0.444154424996587,0.1606909333966654,0.19804703272643992,0.014252813072742378,0.3783999554052784,0.21063671258076216,60.70456877950548,870.2466462727234,2.0,1.147469702223569,1.2436994848383924,6.09357702972303,2.6369773197285626,1.6754509291737376,3.456599709994467,0.09242858720023216,0.0010865192576369534,0.11743973874826129,0.19106148916216373,0.004377133243686452,1.362838557743574,1.0421301354441033,-0.0327678875743998,-101.18112535077466,-3.585124977999323,2.091784891589284,0.6266028156840824,0.30329884388567585,1.0,0.7754296120206979,0.07068056571279673,-0.1366112375860476
26,3,-32.62,-9.47,-21.50805803571429,-21.795,4.090677775903978,0.5412691551912492,0.46034357474531973,16.733644666274714,0.03341130695519843,0.9455660197172762,0.4525442841628644,0.1157983631489005,0.0009757258880572992,0.8534493694236,0.35388433866952057,0.23892840430283593,0.19869753538593446,0.013393925364554058,0.3379447655054075,0.18683921840374734,56.97899016220343,802.3411223411138,1.0,1.6033159795532466,1.2222666941317522,6.964076182971866,3.90803696923553,1.4189127397825168,3.056039213736336,0.08941397893954366,0.0011432733129983822,0.13811660082281546,0.17799175439826223,-0.018546835013798297,0.8424876045015395,-0.0958709419458583,-0.013364894939873907,-217.74797011601302,-2.7863521503455937,2.0712214346474833,0.6109720837872435,0.29150211173854834,0.7754296120206979,1.0,-0.045678937580589024,-0.0897797349643592
